vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status
35c74ce6-944a-4a8a-98cb-31b20e8e22c4,5/10/2023 5:35,72.2055599470347,98.2732883181112,913.067754896572,140.177015025068,,6.14241068088436,0.747233435087891,,high,waiting
,7/17/2023 10:46,86.6382325928629,64.3822952865148,524.740496021116,,5834,71.1051610732479,0.48164714799447,,high,completed
c2bd6313-3984-4abc-905e-9936235490b0,7/11/2023 6:16,97.5521505002885,88.9600590837742,463.542689973441,182.35317206459,6685,59.8156887391943,0.500875841545397,io,low,completed
8874b31e-184c-4dac-8f42-2a0227f5343b,4/16/2023 17:36,85.5803342392611,74.8960869106035,502.760016111386,168.35347826189,1259,90.7424186846362,0.746052883668272,compute,medium,running
a1321c36-3336-4027-b95f-97d10b9ee697,1/28/2023 8:47,1.17140841850019,95.757377216704,223.957431584277,104.756028118709,3967,45.2179645948835,0.403865400432912,,medium,waiting
f738d775-c46c-4a91-8591-c51ed32daf71,4/1/2023 10:31,35.9978064478363,35.1646442855737,,344.855895762884,8383,49.0522347920581,0.415642926316789,io,medium,completed
12d68a4e-37ec-4267-8f17-c9d18a97c3da,3/3/2023 22:36,72.9990562424058,85.8050200996588,765.924435321641,77.7025981619704,9072,78.555141690975,0.0770017739935537,io,low,completed
7622c0fd-da69-4bbb-bee0-99c6cbf3fc16,5/16/2023 17:54,17.162967726144,71.850992471641,337.602712872178,316.859237479702,,2.56522191050804,0.894294462939403,compute,,
400424bc-52a7-46ae-b5ba-ad1669fbb7e6,5/29/2023 21:29,52.1036606204129,,623.066538535752,200.137557357538,1101,34.1824584159009,0.0555124943851482,network,low,waiting
,,5.43379883392536,85.3067540353075,831.325669908909,261.623432263965,873,50.0410919192461,0.0840350866007243,,medium,waiting
db085752-fd9e-4f87-b856-e7209ffc4f6e,1/26/2023 9:04,19.99965248964,6.30143715088977,799.587970963699,181.165344189632,315,83.6561117513639,0.572234968151707,io,medium,waiting
5ae207df-2c74-4ca9-8c30-fb78e96787da,,,,188.224306786443,395.511025995909,942,,0.824453219999414,network,medium,running
b1f0b180-8b55-4677-9def-b57a9aee2a53,3/15/2023 12:15,79.369770335742,3.83356797770638,907.385935036493,185.315688668021,7564,,0.798022457932022,compute,high,completed
1997ea75-81bc-42b7-9b3a-3fdc015f619d,6/26/2023 0:04,,64.6622029123843,536.939527549932,64.7293822510143,3579,,,compute,medium,waiting
fc1d9aec-7397-4492-a176-f77d81279457,3/6/2023 4:55,34.5351680696902,52.8057509977772,6.97758900951184,34.0975616735881,3767,40.3820826953648,0.784022049472578,network,high,
8e889cce-7128-4f70-9ca1-3a428868f843,2/11/2023 4:28,92.808129346559,66.5976992859723,870.918150479655,102.917831163537,5058,52.0112219069596,0.932179737857114,compute,medium,completed
,5/14/2023 1:02,70.4414401923532,,155.586968870723,20.9683339107362,7106,,0.732208706185931,network,medium,
a8b17bad-30c8-4320-b463-26b87b61605c,6/27/2023 9:19,3.18389295313078,79.9528039093053,544.16369811388,315.827099775243,516,85.9732353379807,0.256185709760119,io,high,completed
6e758a3e-451a-4531-ae9f-4b9096312f71,3/15/2023 15:46,16.4694156497912,75.0653062723342,722.307106238042,293.756835012182,4283,94.4961465752113,0.764584181913179,network,medium,waiting
e48fe559-c040-4e14-a9a6-ffb334cc8c34,5/7/2023 9:03,,9.208354584867,177.61335364121,299.355765970518,7537,69.6700417597105,0.817796660932528,network,low,waiting
4f273f4c-5fbe-406b-9da4-496d78ea9a80,6/6/2023 6:37,57.7228588604167,74.4045179587406,170.738548164225,492.689656891699,6374,10.4352046630077,0.256471104844692,network,high,waiting
b48531ab-3f10-4f67-a95b-dcfec83bf990,3/14/2023 12:55,23.7892821374508,82.193973241889,448.281376800831,,9502,22.4975410022244,0.581312638261697,network,high,waiting
2f681988-b2be-455d-a77a-478e7ff63746,6/3/2023 19:10,93.4213997924793,6.54717265378321,288.735629681001,20.7923684464829,3386,24.3240061073811,0.811138484006303,network,high,
c39b61f0-22ed-4fd0-97b9-73480b087a06,3/8/2023 16:03,61.3965955965896,50.6632354844608,100.095470650337,33.3684646275628,3336,12.7112405548977,0.614290199105537,compute,high,running
e70abff5-9fba-40f4-a196-87b17b159f0b,3/30/2023 5:14,53.5632803024958,27.0990426221962,145.25225156379,,94,4.98454586346995,0.145950956884027,compute,low,waiting
ccae79b9-9a1b-464a-96b4-db49d7c947e4,3/14/2023 14:40,58.9909976354571,97.7027931321439,308.548750284957,391.286886368773,1414,25.1709958302246,0.534315551254389,network,medium,
cc9f99ec-3c2e-4a19-850e-71ec5813a545,1/13/2023 13:58,73.0122029516769,42.6398038495994,,,4790,1.69574527052738,,network,medium,running
338fb2df-5bbb-4d1b-84af-3faedf7eb1cf,3/24/2023 9:15,31.1944995479601,52.0042095946,114.032677297061,,2989,,0.410820407794221,,high,completed
54b7218c-b15d-4e68-8f82-780f1a27e946,1/25/2023 22:18,39.8221062216091,25.0141667912186,551.861524176288,172.265183506914,9721,65.0109734155272,0.0241110338888196,compute,low,waiting
a2d58f85-5b9c-4b71-8a68-babb7fdcc731,6/13/2023 18:07,20.9843748975122,83.0336733093577,,456.141101626601,7499,72.3152578619783,0.589061210895325,io,high,completed
b83e9e6f-8403-4d53-aff9-0ac417e5b196,1/27/2023 4:14,18.6193005880336,46.6420071925313,607.13685937003,39.9007700559198,446,80.4573551525698,0.70206317017598,compute,medium,completed
ebc16b5b-5310-4945-83c1-6c6e3c498d8f,4/8/2023 17:17,94.4372389983933,58.0027566911215,737.615007125551,401.735030099772,5112,50.7788244012811,0.570310862514715,io,,waiting
1f0f245c-c074-4a98-b9d2-d14a2b717977,,73.9550795049287,45.202668579602,543.309097908281,144.798046503694,2961,38.9049594521154,0.309056378870443,network,low,completed
20456597-b85b-4c71-bf43-5ea894ac91bd,2/3/2023 17:23,49.0458808617567,19.0950984762931,611.152908498371,486.609515689791,5796,,0.965904263220703,compute,high,
2093c63f-1c44-4dd5-9974-ee599cb54517,4/23/2023 5:18,22.7414627973323,27.0925426382151,470.583123585532,133.63882943241,822,99.7111433726022,0.292006071395848,compute,low,waiting
3483ab60-df0d-47fb-8aed-3533d628e934,6/3/2023 2:24,25.4356481770392,78.2545815508576,480.925099018067,,9883,2.72174130206774,0.577260673145534,io,low,completed
59961e2c-da7c-41d2-9d44-2b7abb8d2155,4/4/2023 18:08,5.80291603238756,87.5085897573104,782.977507555043,,811,27.9300065976779,0.209669963937426,,low,
2eaafe2e-a056-4dcf-82dc-7e96d281d6dc,4/27/2023 10:02,43.441662555812,,411.549585145486,350.366078844306,7974,49.8696687345435,0.869859271456117,network,medium,running
76640db4-80f4-4463-ad6b-5807660bdf9f,1/13/2023 15:39,31.1795881994102,91.9949005238251,240.972105233296,215.281346766846,6970,49.5122421335684,0.760865142179386,io,high,running
3934e1fa-9245-4135-88ac-13db0560a12b,2/1/2023 15:54,69.6343488815459,40.2639866742096,199.298157487383,420.863859639067,2538,48.2376104903063,0.643721337615632,network,,running
eb0405c8-1acf-4240-b6cb-4d17b1f6cc00,5/1/2023 12:22,37.775183929248,4.3415749620995,343.019627949197,49.7454888138294,5674,76.080731897503,0.980284889906519,network,low,running
aa35f0b5-4562-4e36-81f4-3781d6b2dc3f,1/5/2023 4:54,17.9603677559634,86.8615316344012,688.334372170749,448.702813309572,4694,91.958032748387,0.40948421949171,io,low,completed
b6f4fe32-d208-4e86-97ca-cd141f556498,3/30/2023 23:41,2.46787283913312,67.746302593476,868.81067179924,373.090560018397,8291,61.7641162729845,0.648793766042954,io,medium,completed
d58e3387-f991-41d2-998c-943238f66ef1,6/10/2023 14:33,,9.70496587260336,587.933543162581,330.39295046644,1242,15.4885673899418,0.186333685140545,io,medium,completed
9f616d1b-e664-4d0c-a55c-7e6e745c0276,4/24/2023 10:48,67.9392773498567,,785.695407396288,359.383043323287,3875,56.728864162279,0.826655539573081,compute,high,
8364253c-2245-4699-81a7-faa159313fbf,5/19/2023 1:02,45.3696844556045,55.7875604749896,381.64243582013,147.243601948891,5635,,0.66981642437296,network,high,waiting
9f8d6467-bb69-495b-81fd-3a3ee5b6bc88,1/3/2023 10:09,53.6579211108722,26.376751276474,907.509728250804,149.677054940964,,36.7215017372797,0.425660436708423,io,medium,
,2/25/2023 15:03,,36.7764847481158,893.215849082008,134.773540116585,4033,78.8773365653948,0.279310127733949,io,medium,waiting
d0f9ad0b-b6e5-4f47-a34c-0ab0dcde3b24,4/16/2023 1:42,99.0338947396704,57.1899449494159,582.056123877798,379.101434739868,6514,94.233129048279,0.782443478205587,network,high,completed
a5151763-60fc-413e-bbe3-c6dd2edbbf29,1/11/2023 17:56,21.6896984398473,32.3510053852067,378.785746927197,418.545744947497,9170,33.6120246657628,0.950057620262912,io,medium,running
82275282-f73f-4df8-99ff-f45a8978d15e,7/18/2023 1:17,66.30782031001,,344.356914241611,252.799335509243,4505,,0.229936583489789,io,low,waiting
bb7b29f5-c87c-4bce-accc-746f10d56906,7/15/2023 2:37,26.332237673715,21.8231585047179,,253.60077740342,,24.7188100488366,0.685408363226107,io,medium,waiting
685a3bf0-96f8-45fc-b337-1dc2413c4ef5,2/5/2023 20:27,2.06509994657286,78.4975467559787,811.113816325611,365.446041562578,1319,80.7685178043721,0.570487335886845,io,,running
80748fd3-bb09-4be0-84c6-09348b97a94c,5/8/2023 2:45,75.8378653836141,64.1585162117587,358.137778179484,271.86906029625,9693,,0.472631969605678,io,medium,waiting
f5c0aad6-dd73-4cc3-ac35-24b91a9ff375,1/23/2023 21:11,32.0017150822467,72.0277413488814,15.1389645058822,25.4087747200165,4493,78.8888079999054,0.558952615536193,compute,medium,completed
,2/4/2023 12:25,38.3463894171898,4.06890734723421,737.54613989234,62.9270203994546,9807,10.8455741365695,0.0325691270880756,io,high,running
b7de9104-6032-441a-95b6-87b4f316ede7,,58.8317113553605,7.98210369368208,684.010599415378,58.8293214070746,,44.6246090632906,0.66391163096114,network,low,waiting
d848d439-5e29-46a4-8c37-7f79423b7745,6/24/2023 15:26,83.104845523619,10.6240670556966,236.157783744961,205.411433905177,2744,95.210702136315,0.0693860325866114,network,medium,running
d64db6ed-ea5b-4959-b412-5d5f94fd5133,2/12/2023 11:50,62.8981843591148,57.3421011186889,30.7720474407858,26.918298439336,2904,55.0325232363376,0.138737840044148,io,high,completed
3eacdda7-f6ac-4c95-ab39-9aa1e82b48cc,3/19/2023 0:07,87.2650655447395,25.2705704899745,825.334130645067,254.591597976901,5156,93.5662825034074,,compute,,waiting
6ab4de05-8101-4e0b-819d-ea0cbc5a1380,2/16/2023 22:09,27.3542034815635,,636.321280152923,163.511606830321,5245,59.0776954062171,,io,high,waiting
8facb335-867a-420c-a61c-0078fefd48af,2/16/2023 19:32,79.8046833912563,94.0281839433739,268.480697029766,46.9408736355316,7884,15.4589341926235,0.884491082172421,network,high,completed
f50acee4-49d2-4f55-9e83-7ee54873736a,6/5/2023 3:14,18.5635944305952,,211.711609710211,442.725757281442,376,37.880531207071,0.427472670133473,network,high,waiting
38a69a1f-e2ed-4e8f-9fef-a4ffcfcb22a7,5/29/2023 11:50,95.2791656971944,76.2028664967923,668.872413669646,56.0759866417467,7176,,0.799125073132752,network,high,running
77806902-f8d4-4657-a2a6-36710f32c72e,2/28/2023 21:38,68.7488276387815,69.9174265714659,901.805388015521,425.786286540074,5427,,,compute,high,waiting
,5/16/2023 20:20,21.5507677113558,83.0658650280734,285.882412453208,134.243278393011,4257,52.7321298401345,0.690218578716706,io,low,completed
992bad99-a7e3-4def-a0eb-865dab4078e4,4/1/2023 6:31,94.7370590488924,23.8163497474344,441.120979212048,159.58160661937,5053,19.7255916920577,0.650597718133683,io,medium,running
9c13603a-52f7-4bd6-b5af-f32f7dd235c2,6/18/2023 1:47,,68.9604787939196,443.864464319327,,4120,81.2843074617872,0.870964423260536,io,low,running
47d350f9-d8b6-467c-8120-18d8f3e6c9a5,2/10/2023 18:32,25.3941642595025,90.4732388503033,259.438067948772,8.21844209291117,2940,44.2863716073402,0.10568880268987,network,medium,running
d85463d3-a2e2-49e2-be20-6682aa5832d9,1/24/2023 14:28,,20.9911792268897,,305.860961376991,8664,53.3578643651606,0.636310038226427,compute,,waiting
b98d225d-0e6a-48f3-bbf9-505f7a3db1c6,5/13/2023 18:49,51.8200713930663,77.1990975683041,714.170018400235,21.8183068137853,2870,35.2071586476548,0.750547079924878,io,medium,running
325ad36c-5293-45a2-8a3b-0056e44bb8d6,4/24/2023 13:37,2.56627180545315,33.8291850673488,574.247048619144,36.4407138175224,4933,24.7669466450502,0.309503157465123,io,high,waiting
a4b33611-339a-4276-9b04-5b8afb114f30,,20.7470075441109,52.8965836207489,469.647532096028,,4865,35.7906426572471,0.663494439782835,network,high,
,7/5/2023 19:42,42.4685468751506,98.660281679668,849.126942388638,,632,41.4351814904784,0.138292380550054,compute,low,waiting
,7/16/2023 15:14,37.4169980334225,73.7580140149023,624.37572816484,199.016122745019,1064,3.76839392824184,0.839620979730797,compute,,
844f8b20-6c39-43bb-8fed-9f39794c1616,5/19/2023 19:26,46.357542436481,,,350.291295538778,728,17.2337652823492,0.65136652286335,network,low,waiting
50a03330-ae7b-4bd3-8360-d0b8fc541df7,3/8/2023 11:55,27.7628706294731,10.771095999005,725.163654287458,427.093567745948,,,0.439884373815359,io,high,waiting
13c08249-2276-4b5f-9720-59059f993493,1/19/2023 16:56,58.6784346458168,28.0161134627236,228.037516836903,,8666,,0.0738344077650307,io,low,running
4098d9d5-b7d7-48ff-893e-9dc854550080,5/28/2023 17:54,86.3855605923231,68.470280857305,623.034121105735,315.030607700027,,16.3296596924895,0.0436526085226217,compute,high,
2ce54812-d391-4d21-b8d7-6e6c9cf73e37,5/29/2023 5:50,11.7531855962033,57.526776482435,997.973142389108,222.778655339019,3917,30.6064247060462,0.882564418038678,io,medium,waiting
,7/4/2023 4:10,51.7379107154114,13.8381236172175,,76.2284199553273,3715,79.9064605829779,0.490446604466842,,low,completed
ccbebfcc-7b87-41a8-ae87-e0a87b916478,5/26/2023 3:50,13.2068106345153,63.1494878285766,356.418609335351,301.163453201949,3047,25.2046261706078,0.880581611242695,network,low,completed
de096c06-d452-4d1b-b0a2-055790a8bd6e,5/18/2023 4:17,71.6859681192593,43.8959593337201,,162.445120516807,1678,,0.151247413062308,io,low,waiting
de941586-613f-44f9-80f0-582d1cf5ef28,2/10/2023 18:00,39.6059702807293,87.1107038748451,79.6849472182265,316.042354176372,,39.2864166502483,0.641484463022711,,,waiting
d42997de-0ae0-47d8-b502-c9b483a7a5c3,7/13/2023 23:04,56.5421311858509,0.849238318005296,940.191451176557,,,61.8666055293415,0.465580492063695,io,medium,running
d20ee9ae-8bdd-4f6e-a2b6-09da543dcf3b,7/8/2023 5:25,18.3279836214078,93.500465153204,562.037226764801,,969,40.486254967198,,network,medium,running
6ee717d7-4712-491d-b8f7-46a255d73372,4/7/2023 15:49,14.4847759343377,94.7641847511542,460.575482222154,104.323431846366,281,87.2345693458501,0.351559050629883,compute,low,running
e49f2870-99f4-4440-9915-173a7020be91,7/7/2023 13:56,48.8056280648954,65.5000376206446,970.331691578829,,1506,92.4878600137443,0.943565174063784,compute,high,running
08fe80a9-7012-4e9c-ac2e-35f0b3dd1c87,6/5/2023 6:05,35.5612737849955,85.4468089317581,197.490692639056,336.062351951074,1042,67.0480448336743,0.572510878400625,,low,waiting
7c05432e-d80e-4f19-83e0-84bf02a5da0e,6/18/2023 7:08,94.0431945252813,22.2069627805532,302.89371750814,323.497746265181,5699,98.3911160976712,0.436998655377342,io,medium,running
,5/4/2023 15:05,76.5325253806965,40.7694413652967,630.247760358786,221.247078442647,6358,64.9967806204565,0.214468658108019,network,low,running
3d8ff878-3675-45c9-ae20-30c2d444edd3,6/17/2023 11:16,74.8663619850547,17.643494116728,515.179091107778,444.377924910305,722,53.7331805221279,0.434209602671597,compute,high,waiting
1dcb0370-fd89-43fc-948e-d585025d2230,6/22/2023 17:14,,64.6750886571643,754.561665619221,147.26031835417,1569,,0.0539933908261461,compute,low,
af6a517f-295d-4849-bc95-099cd94a93ba,3/26/2023 12:30,8.34224354420185,28.3578851140006,305.727265798124,,7511,79.1074682643929,0.0327885171918537,io,low,completed
047280e2-58eb-4b44-bc61-a24c31b05503,2/24/2023 9:32,55.2192469922406,85.8649074676742,814.187156465346,413.484208257423,320,52.2311873444677,0.958797736127477,compute,medium,running
3e317725-5ff8-4977-a3ae-5a0bad04b258,4/1/2023 21:05,58.4476068955768,43.091308759067,728.137884790396,491.911425248636,,29.1522081106157,0.231459533232289,compute,medium,running
74f6d10c-1558-4f46-9ea9-7ec85f4316c4,5/8/2023 13:58,96.1936378547229,88.1550281470657,449.818712748982,315.723101852883,,32.345176964205,,,high,completed
,6/9/2023 6:56,29.2147526792548,,839.454114034941,466.184713462627,4316,44.2072975904956,0.60926963208708,compute,medium,
fc1a2921-4dbd-4896-ac62-9d659de8a98d,2/10/2023 18:52,24.0828779915446,78.097808592471,,18.7715109562877,4985,19.0457610828913,0.0357389546510619,compute,high,completed
abc7170f-c432-4eb0-9583-3c7f1949adfe,1/23/2023 10:50,10.0293942265497,44.3686746268482,,172.477838700609,,13.913631514686,0.452406723677042,network,medium,completed
021d1c7a-9ece-4285-99b3-e0c3b696f014,6/11/2023 1:03,1.64296295914742,87.4470805076049,618.282508982414,179.617368613435,1377,40.278457706568,0.523877842224092,network,high,running
68424039-231a-4b4d-ac2a-fbe152d5f361,4/7/2023 6:46,92.952931679219,96.5913772995922,839.912825174755,207.891888307646,7697,11.7145738795516,0.500920240845793,io,high,waiting
f6734287-979e-4bd4-ac31-e980d08affa9,5/19/2023 19:58,66.991654659091,22.9590963701311,756.923419829186,406.063363558648,9426,81.4319302740294,0.981290083518411,io,low,running
40a261fe-b672-4909-95a2-5f8e2ba7e1be,7/17/2023 18:58,78.5152912023137,6.89053784610015,239.745965239102,310.394092310616,6965,,0.875349629445954,,medium,
53e028c1-f7de-4524-b246-b8df6bc2192f,4/29/2023 17:32,28.1730105753949,84.8262016248254,753.504105524711,,2437,55.6848282965175,0.134111357853807,network,low,completed
fe7d478b-99a5-49b8-ad65-069a75b9de86,7/19/2023 2:05,58.6410166186326,95.9668803953654,399.170036107356,11.3146878019798,8221,46.6412116183055,0.687464516867912,compute,low,waiting
4b893b6d-1ce0-46ca-be22-a66076cfcacb,4/11/2023 8:19,6.39552661209811,64.3426427223482,,287.086453148332,2546,20.2144998038744,0.953666344377757,compute,low,running
5c3e2822-06f7-4eb7-accb-c1663cd3473d,6/27/2023 21:52,48.5627595934622,9.72167451268019,,359.5357275258,562,16.7952247686192,0.928474718379704,compute,high,running
,,97.7495139744446,44.2433856867701,826.021543168465,381.078979120196,8915,5.6869249973527,0.998730820528395,compute,,waiting
d7542a99-deab-4651-b745-6ff2af3d4c7e,4/1/2023 16:11,87.650524531659,33.7312763319891,498.136022365991,63.3673997688389,6754,74.0404076946692,0.0614367595933937,,medium,waiting
ca9ff038-2710-48fd-8099-6479356d5a21,,33.8158951836845,62.0939257353729,863.079196775773,326.687666759938,2668,19.072167638864,0.408130257233883,,high,completed
009f0213-b5c6-4f25-8e7e-bf6fb617887a,4/2/2023 10:00,96.1570154541498,60.6560064724417,530.154846768287,442.97293523495,481,87.0760113841536,0.326314572775646,compute,low,
b00ae82b-a5e9-46de-8773-5d79ddb385e8,6/13/2023 12:23,23.1701626471204,3.89686580463752,973.49149796409,439.575174315527,5265,43.1379454232983,0.955677031258794,,medium,completed
c9ffbbf3-c43b-47a1-94d1-f3d2fb99da29,4/8/2023 1:50,94.9318822415681,48.4340937161333,325.075086164765,73.2980447660837,4584,,0.634507672018749,compute,medium,completed
1f535858-043c-4c10-bd83-90e3e60b024c,4/2/2023 6:14,94.1377704706498,53.622726796395,366.34066018654,,4661,43.9192234641982,0.296576211473201,io,high,waiting
,3/13/2023 10:18,79.9202587352391,24.5955180610169,490.491078889853,215.743402283063,8333,36.6941070524095,0.323659964338853,io,medium,completed
